id,smiles,compound_class,compound_subclass,name,molecular_weight,formula,cas_number,created_at,updated_at,MolLogP,qed,ExactMolWt,fr_phenol,fr_methoxy,fr_lactone,fr_urea
489,[H][C@]1(CO)O[C@@]([H])(OC2=CC=C(\C=C\C(O)=O)C=C2OC)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,Phenolic acids,Hydroxycinnamic acids,Ferulic acid 4-O-glucoside,356.325,C16H20O9,,2005-02-04 00:00:00 UTC,2015-05-10 23:28:52 UTC,-1.0283000000000004,0.40384280645295534,356.11073221999993,0,1,0,0
491,CCOC(=O)\C=C\C1=CC=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,p-Coumaric acid ethyl ester,192.21099999999998,C11H12O3,,2005-09-07 13:41:36 UTC,2015-05-10 23:28:52 UTC,1.9685000000000001,0.5879152696231045,192.078644244,1,0,0,0
503,OC(=O)\C=C\C1=C(O)C(O)=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,Hydroxycaffeic acid,196.157,C9H8O5,,2005-10-24 12:01:24 UTC,2015-05-10 23:28:52 UTC,0.9011999999999998,0.4158353095503178,196.037173356,3,0,0,0
506,OC(=O)[C@H](OC(=O)\C=C\C1=CC(O)=C(O)C=C1)[C@H](C(O)=O)OC(=O)\C=C\C1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,Chicoric acid,474.371,C22H18O12,70831-56-0,2006-08-08 09:52:43 UTC,2015-05-10 23:28:53 UTC,1.2283999999999997,0.17221850310584488,474.07982601599986,4,0,0,0
507,COC1=C(O)C(=CC(\C=C\C(O)=O)=C1)C1=CC(\C=C\C(O)=O)=CC(OC)=C1O,Phenolic acids,Hydroxycinnamic acids,5-5'-Dehydrodiferulic acid,386.352,C20H18O8,,2006-04-25 15:19:19 UTC,2015-05-10 23:28:53 UTC,2.977600000000002,0.5338057365468831,386.1001675359999,2,2,0,0
508,COC1=CC(\C=C/C(O)=O)=CC(\C(=C/C2=CC(OC)=C(O)C=C2)C(O)=O)=C1O,Phenolic acids,Hydroxycinnamic acids,5-8'-Dehydrodiferulic acid,386.352,C20H18O8,,2006-05-02 13:43:15 UTC,2015-05-10 23:28:53 UTC,2.8380000000000014,0.42160358672337184,386.1001675359999,2,2,0,0
509,COC1=CC(\C=C\C(=O)OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2OC(=O)\C=C\C2=CC(OC)=C(O)C(OC)=C2)=CC(OC)=C1O,Phenolic acids,Hydroxycinnamic acids,"1,2-Disinapoylgentiobiose",754.686,C34H42O19,,2006-07-12 13:59:55 UTC,2015-05-10 23:28:53 UTC,-1.4229999999999958,0.08112634653165837,754.232029124,2,4,0,0
510,COC1=CC(\C=C\C(=O)OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2OC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC(OC)=C1O,Phenolic acids,Hydroxycinnamic acids,1-Sinapoyl-2-feruloylgentiobiose,724.66,C33H40O18,,2006-07-12 13:59:55 UTC,2015-05-10 23:28:53 UTC,-1.4315999999999962,0.08687255239879108,724.2214644399999,2,3,0,0
511,[H][C@]1(CO)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@]([H])(OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,Phenolic acids,Hydroxycinnamic acids,"1,2-Diferuloylgentiobiose",694.6339999999999,C32H38O17,,2006-07-12 13:59:55 UTC,2015-05-10 23:28:53 UTC,-1.4401999999999995,0.09343048134744794,694.2108997560001,2,2,0,0
512,COC1=CC(\C=C\C(=O)OC2OC(COC3OC(CO)C(O)C(O)C3OC(=O)\C=C\C3=CC(OC)=C(O)C(OC)=C3)C(O)C(O)C2OC(=O)\C=C\C2=CC(OC)=C(O)C(OC)=C2)=CC(OC)=C1O,Phenolic acids,Hydroxycinnamic acids,"1,2,2'-Trisinapoylgentiobiose",960.8810000000001,C45H52O23,,2006-07-12 13:59:55 UTC,2015-05-10 23:28:53 UTC,0.5641000000000018,0.04623617355901898,960.2899379240001,3,6,0,0
513,COC1=CC(\C=C\C(=O)OC2OC(COC3OC(CO)C(O)C(O)C3OC(=O)\C=C\C3=CC(OC)=C(O)C(OC)=C3)C(O)C(O)C2OC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC(OC)=C1O,Phenolic acids,Hydroxycinnamic acids,"1,2'-Disinapoyl-2-feruloylgentiobiose",930.855,C44H50O22,,2006-07-12 13:59:55 UTC,2015-05-10 23:28:53 UTC,0.5555000000000017,0.049072479972665464,930.2793732400002,3,5,0,0
514,[H][C@]1(CO)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC(=O)\C=C\C3=CC(OC)=C(O)C(OC)=C3)[C@]([H])(OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)[C@@]([H])(O)[C@]1([H])O,Phenolic acids,Hydroxycinnamic acids,"1-Sinapoyl-2,2'-diferuloylgentiobiose",900.829,C43H48O21,,2006-07-12 13:59:55 UTC,2015-05-10 23:28:53 UTC,0.5468999999999988,0.05210374426905297,900.2688085560001,3,4,0,0
515,[H][C@]1(CO)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@]([H])(OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)[C@@]([H])(O)[C@]1([H])O,Phenolic acids,Hydroxycinnamic acids,"1,2,2'-Triferuloylgentiobiose",870.803,C42H46O20,,2006-07-12 13:59:55 UTC,2015-05-10 23:28:53 UTC,0.5382999999999984,0.055349466215340086,870.2582438720002,3,3,0,0
516,COC1=C(O)C=CC(\C=C(\OC2=C(OC)C=C(\C=C/C(O)=O)C=C2)C(O)=O)=C1,Phenolic acids,Hydroxycinnamic acids,8-O-4'-Dehydrodiferulic acid,386.352,C20H18O8,,2006-04-25 15:28:42 UTC,2015-05-10 23:28:53 UTC,3.0117000000000003,0.46737700732970106,386.1001675359999,1,2,0,0
518,COC1=C2OC(C(C(O)=O)C2=CC(\C=C\C(O)=O)=C1)C1=CC=C(O)C(OC)=C1,Phenolic acids,Hydroxycinnamic acids,5-8'-Benzofuran dehydrodiferulic acid,386.352,C20H18O8,,2006-04-25 15:35:05 UTC,2015-05-10 23:28:53 UTC,2.809100000000001,0.6479334307338317,386.10016753599996,1,2,0,0
520,O[C@@H]1C[C@@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C(O)=C2)[C@H]1OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(O)=O,Phenolic acids,Hydroxycinnamic acids,"3,4-Dicaffeoylquinic acid",516.451,C25H24O12,,2006-07-11 00:00:00 UTC,2016-06-02 08:45:12 UTC,1.0295999999999996,0.15620953074410895,516.1267762079999,4,0,0,0
522,[H][C@@]1(O)C[C@@](O)(C[C@@]([H])(OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)[C@@]1([H])OC(=O)\C=C\C1=CC=C(O)C(OC)=C1)C(O)=O,Phenolic acids,Hydroxycinnamic acids,"3,4-Diferuloylquinic acid",544.504,C27H28O12,,2006-07-11 00:00:00 UTC,2015-05-10 23:28:53 UTC,1.6356,0.2269696041130187,544.1580763359999,2,2,0,0
523,COC1=CC(\C=C\C(=O)O[C@]2([H])C[C@@](O)(C[C@@]([H])(OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@]2(O)[H])C(O)=O)=CC=C1O,Phenolic acids,Hydroxycinnamic acids,"3,5-Diferuloylquinic acid",544.504,C27H28O12,,2006-07-11 00:00:00 UTC,2015-05-10 23:28:53 UTC,1.6355999999999997,0.2269696041130187,544.1580763359999,2,2,0,0
527,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1OC(=O)\C=C\C1=CC(O)=C(O)C=C1)C(O)=O,Phenolic acids,Hydroxycinnamic acids,"4,5-Dicaffeoylquinic acid",516.451,C25H24O12,,2006-08-07 00:00:00 UTC,2015-05-10 23:28:53 UTC,1.0295999999999996,0.15620953074410895,516.1267762079999,4,0,0,0
532,OC(=O)C1=C(NC(=O)\C=C\C2=CC=C(O)C=C2)C=CC(O)=C1,Phenolic acids,Hydroxycinnamic acids,Avenanthramide 2p,299.278,C16H13NO5,,2006-08-16 00:00:00 UTC,2015-05-10 23:28:53 UTC,2.4479000000000006,0.5122126701701811,299.079372516,2,0,0,0
533,OC(=O)C1=CC(O)=CC=C1NC(=O)\C=C\C1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,Avenanthramide 2c,315.277,C16H13NO6,,2006-08-16 00:00:00 UTC,2015-05-10 23:28:53 UTC,2.153500000000001,0.3340905331551702,315.074287136,3,0,0,0
534,COC1=C(O)C=CC(\C=C\C(=O)NC2=CC=C(O)C=C2C(O)=O)=C1,Phenolic acids,Hydroxycinnamic acids,Avenanthramide 2f,329.30400000000003,C17H15NO6,,2006-08-16 00:00:00 UTC,2015-05-10 23:28:53 UTC,2.4565,0.4944874640104801,329.08993719999995,2,1,0,0
539,OC(=O)CC(OC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O,Phenolic acids,Hydroxycinnamic acids,p-Coumaroyl malic acid,280.23,C13H12O7,,2007-03-28 00:00:00 UTC,2015-05-10 23:28:53 UTC,0.8765000000000001,0.5219004969813112,280.058302724,1,0,0,0
540,OC(=O)COC(=O)\C=C\C1=CC=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,p-Coumaroyl glycolic acid,222.19400000000002,C11H10O5,,2007-03-28 00:00:00 UTC,2015-05-10 23:28:53 UTC,1.0332,0.5868481973520305,222.05282342,1,0,0,0
549,OC(=O)\C=C\C1=CC=CC=C1,Phenolic acids,Hydroxycinnamic acids,Cinnamic acid,148.159,C9H8O2,621-82-9,2008-10-31 00:00:00 UTC,2015-05-10 23:28:54 UTC,1.7844,0.6489204335813592,148.052429496,0,0,0,0
551,OC(=O)CC(NC(=O)\C=C\C1=CC(O)=C(O)C=C1)C(O)=O,Phenolic acids,Hydroxycinnamic acids,Caffeoyl aspartic acid,295.245,C13H13NO7,,2002-09-20 16:21:09 UTC,2015-05-10 23:28:54 UTC,0.1550999999999999,0.37096266953351326,295.069201756,2,0,0,0
553,OC(=O)C(CC1=CC=C(O)C=C1)NC(=O)\C=C\C1=CC=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,p-Coumaroyl tyrosine,327.33099999999996,C18H17NO5,,2002-09-20 16:21:09 UTC,2015-05-10 23:28:54 UTC,1.9230999999999998,0.6065196363534813,327.110672644,2,0,0,0
557,COC1=CC(C=CC(=O)OCC[N+](C)(C)C)=CC(OC)=C1O,Phenolic acids,Hydroxycinnamic acids,Sinapine,310.366,C16H24NO5,18696-26-9,2007-12-04 00:00:00 UTC,2015-05-10 23:28:54 UTC,1.672,0.4713788898597923,310.16489928809,1,2,0,0
559,OC(=O)C1=CC=C(O)C=C1NC(=O)\C=C\C1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,Avenanthramide K,315.277,C16H13NO6,,2008-02-14 00:00:00 UTC,2015-05-10 23:28:54 UTC,2.1535,0.4344051015929531,315.074287136,3,0,0,0
563,COC1=C(O)C=CC(\C=C\C(=O)O[C@@]2([H])CC[C@]3(C)C4CC[C@@]5(C)C(CC[C@]5([H])[C@@](C)([H])CCC(C)C(C)C)C4CC[C@@]3([H])C2)=C1,Phenolic acids,Hydroxycinnamic acids,24-Methylcholestanol ferulate,578.865,C38H58O4,,2008-02-26 09:41:13 UTC,2015-05-10 23:28:54 UTC,9.6931,0.23405096815605397,578.433510336,1,1,0,0
564,COC1=C(O)C=CC(\C=C\C(=O)O[C@@]2([H])CC[C@]3(C)C4CC[C@@]5(C)C(CC[C@]5([H])[C@@](C)([H])CCC(C)C(C)C)C4CC=C3C2)=C1,Phenolic acids,Hydroxycinnamic acids,24-Methylcholesterol ferulate,576.849,C38H56O4,,2008-02-26 09:41:13 UTC,2015-05-10 23:28:54 UTC,9.613199999999999,0.1806156582084621,576.417860272,1,1,0,0
565,COC1=C(O)C=CC(\C=C\C(=O)O[C@@]2([H])CC[C@]3(C)C4CC[C@@]5(C)C(CC[C@]5([H])[C@@](C)([H])CCC(C)C(C)C)C4=CC[C@@]3([H])C2)=C1,Phenolic acids,Hydroxycinnamic acids,24-Methyllathosterol ferulate,576.849,C38H56O4,,2008-02-26 09:41:13 UTC,2015-05-10 23:28:54 UTC,9.613199999999999,0.1806156582084621,576.417860272,1,1,0,0
566,CC[C@]([H])(CC[C@](C)([H])[C@@]1([H])CCC2C3CC[C@@]4([H])C[C@]([H])(CC[C@]4(C)C3CC[C@]12C)OC(=O)\C=C\C1=CC(OC)=C(O)C=C1)C(C)C,Phenolic acids,Hydroxycinnamic acids,Stigmastanol ferulate,592.891,C39H60O4,,2008-02-26 09:41:13 UTC,2015-05-10 23:28:54 UTC,10.083199999999994,0.21691550596773043,592.4491603999999,1,1,0,0
567,CC[C@]([H])(CC[C@](C)([H])[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)\C=C\C1=CC=C(O)C(OC)=C1)C(C)C,Phenolic acids,Hydroxycinnamic acids,Sitosterol ferulate,590.875,C39H58O4,,2008-02-26 09:41:13 UTC,2015-05-10 23:28:54 UTC,10.003299999999996,0.16733779541956692,590.4335103359999,1,1,0,0
568,CC[C@]([H])(CC[C@](C)([H])[C@@]1([H])CCC2C3=CC[C@@]4([H])C[C@]([H])(CC[C@]4(C)C3CC[C@]12C)OC(=O)\C=C\C1=CC(OC)=C(O)C=C1)C(C)C,Phenolic acids,Hydroxycinnamic acids,Schottenol ferulate,590.875,C39H58O4,,2008-02-26 09:41:13 UTC,2015-05-10 23:28:54 UTC,10.003299999999996,0.16733779541956692,590.4335103359999,1,1,0,0
569,COC1=C(O)C=CC(\C=C\C(=O)O[C@@]2([H])CC[C@]3(C)C4CC[C@@]5(C)C(CC[C@]5([H])[C@@](C)([H])CCC(=C)C(C)C)C4CC[C@@]3([H])C2)=C1,Phenolic acids,Hydroxycinnamic acids,24-Methylenecholestanol ferulate,576.849,C38H56O4,,2008-02-26 09:41:13 UTC,2015-05-10 23:28:54 UTC,9.613199999999999,0.1806156582084621,576.417860272,1,1,0,0
572,OC(=O)CC1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxyphenylacetic acids,"3,4-Dihydroxyphenylacetic acid",168.14700000000002,C8H8O4,102-32-9,2005-01-26 13:32:01 UTC,2015-05-10 23:28:54 UTC,0.7248999999999999,0.5685122883186071,168.042258736,2,0,0,0
573,OC(=O)CC1=CC=C(O)C=C1,Phenolic acids,Hydroxyphenylacetic acids,4-Hydroxyphenylacetic acid,152.14700000000002,C8H8O3,156-38-7,2005-01-26 13:32:01 UTC,2015-05-10 23:28:54 UTC,1.0192999999999999,0.6646940852903368,152.047344116,1,0,0,0
574,COC1=C(O)C=CC(CC(O)=O)=C1,Phenolic acids,Hydroxyphenylacetic acids,Homovanillic acid,182.173,C9H10O4,306-08-1,2005-01-26 13:32:01 UTC,2015-05-10 23:28:54 UTC,1.0279,0.7321308180059605,182.0579088,1,1,0,0
575,COC1=C(OC)C=C(CC(O)=O)C=C1,Phenolic acids,Hydroxyphenylacetic acids,Homoveratric acid,196.2,C10H12O4,,2005-01-26 13:32:01 UTC,2015-05-10 23:28:55 UTC,1.3309,0.7888427869445112,196.073558864,0,2,0,0
576,COC(C(O)=O)C1=CC=CC=C1,Phenolic acids,Hydroxyphenylacetic acids,Methoxyphenylacetic acid,166.174,C9H10O3,93-25-4,2007-10-30 00:00:00 UTC,2015-05-10 23:28:55 UTC,1.4587,0.7389219249873444,166.06299418,0,1,0,0
578,OC(=O)CCC1=CC=C(O)C=C1,Phenolic acids,Hydroxyphenylpropanoic acids,Dihydro-p-coumaric acid,166.174,C9H10O3,501-97-3,2007-10-17 00:00:00 UTC,2015-05-10 23:28:55 UTC,1.4094,0.7132847077406798,166.06299418,1,0,0,0
579,OC(=O)CCC1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxyphenylpropanoic acids,Dihydrocaffeic acid,182.173,C9H10O4,1078-61-1,2003-05-05 11:53:32 UTC,2015-05-10 23:28:55 UTC,1.115,0.6118016661800426,182.0579088,2,0,0,0
582,OC1=CC(C=CC2=CC(O)=C(O)C=C2)=CC(O)=C1,Stilbenes,Stilbenes,Piceatannol,244.243,C14H12O4,4339-71-3,2006-02-08 00:00:00 UTC,2015-05-10 23:28:55 UTC,2.679400000000001,0.48334533562548365,244.073558864,4,0,0,0
584,OC1=CC=C(\C=C\C2=C3[C@H]([C@@H](OC3=CC(O)=C2)C2=CC=C(O)C=C2)C2=CC(O)=CC(O)=C2)C=C1,Stilbenes,Stilbenes,e-Viniferin,454.471,C28H22O6,62218-08-0,2005-08-16 13:39:40 UTC,2015-05-10 23:28:55 UTC,5.650600000000008,0.25495080920386737,454.1416384239999,5,0,0,0
585,COC1=CC(\C=C\C2=CC=C(O)C=C2)=CC(OC)=C1,Stilbenes,Stilbenes,Pterostilbene,256.296,C16H16O3,537-42-8,2005-08-16 13:39:40 UTC,2015-05-10 23:28:55 UTC,3.5798000000000023,0.8496677559492319,256.10994437200003,1,2,0,0
586,[H][C@@]1(OC2=C(C=C(\C=C\C3=CC(O)=CC(O)=C3)C=C2)[C@]1([H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1,Stilbenes,Stilbenes,d-Viniferin,454.471,C28H22O6,,2005-08-16 13:39:40 UTC,2015-05-10 23:28:55 UTC,5.650600000000008,0.25495080920386726,454.1416384239999,5,0,0,0
588,[H][C@]12[C@@H](C3=C(O)C=C(O)C=C3[C@@]1([H])[C@@H](C1=C(O)C=C(O)C=C21)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,Stilbenes,Stilbenes,Pallidol,454.471,C28H22O6,,2005-09-05 10:55:42 UTC,2015-05-10 23:28:55 UTC,5.078600000000008,0.25127734553264836,454.14163842399995,6,0,0,0
589,OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC(O)=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,Stilbenes,Stilbenes,Piceatannol 3-O-glucoside,406.38300000000004,C20H22O9,,2005-09-08 15:59:27 UTC,2015-05-10 23:28:55 UTC,0.15249999999999975,0.27085780986740154,406.12638228399993,3,0,0,0
590,OC1=CC(C=CC2=CC=CC=C2)=CC(O)=C1,Stilbenes,Stilbenes,Pinosylvin,212.24400000000003,C14H12O2,102-61-4,2006-09-28 00:00:00 UTC,2015-05-10 23:28:55 UTC,3.268200000000001,0.7498886391265002,212.083729624,2,0,0,0
591,[H][C@]1(CO)O[C@@]([H])(OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,Stilbenes,Stilbenes,Resveratrol 5-O-glucoside,390.384,C20H22O8,,2007-04-17 00:00:00 UTC,2015-05-10 23:28:56 UTC,0.44689999999999946,0.40451225332913354,390.13146766399996,2,0,0,0
592,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,Stilbenes,Stilbenes,Resveratrol,228.243,C14H12O3,501-36-0,2005-03-15 10:04:40 UTC,2015-05-10 23:28:56 UTC,2.9738000000000016,0.6923408487340212,228.078644244,3,0,0,0
593,OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,Stilbenes,Stilbenes,Resveratrol 3-O-glucoside,390.384,C20H22O8,65914-17-2,2005-03-15 10:04:40 UTC,2015-05-10 23:28:56 UTC,0.4468999999999999,0.4045122533291335,390.1314676639999,2,0,0,0
594,COC1=C(O)C=CC([13CH2][C@@H](CO)[C@H]([13CH2]O)[13CH2]C2=CC(OC)=C(O)C=C2)=C1,Lignans,Lignans,Secoisolariciresinol,365.395,C20H26O6,29388-59-8,2003-04-23 17:17:14 UTC,2015-05-10 23:28:56 UTC,2.1171999999999995,0.5081902592155639,365.18300307199996,2,2,0,0
595,COC1=C(O)C=CC(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(O)C=C2)=C1,Lignans,Lignans,Matairesinol,358.385,C20H22O6,580-72-3,2005-09-05 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.689400000000001,0.7725240386299108,358.14163842399995,2,2,1,0
596,COC1=C(O)C=CC(C[C@H]2CO[C@@H]([C@H]2CO)C2=CC(OC)=C(O)C=C2)=C1,Lignans,Lignans,Lariciresinol,360.401,C20H24O6,83327-19-9,2005-09-05 15:30:50 UTC,2015-05-10 23:28:56 UTC,2.6537000000000006,0.7339839204860419,360.15728848799995,2,2,0,0
597,[H][C@]12CO[C@H](C3=CC(OC)=C(O)C=C3)[C@@]1([H])CO[C@@H]2C1=CC(OC)=C(O)C=C1,Lignans,Lignans,Pinoresinol,358.385,C20H22O6,487-36-5,2005-09-05 15:32:22 UTC,2015-05-10 23:28:56 UTC,3.1902000000000017,0.8740525157096574,358.14163842399995,2,2,0,0
598,COC1=CC(=CC(OC)=C1O)C1OCC2C1COC2C1=CC(OC)=C(O)C(OC)=C1,Lignans,Lignans,Syringaresinol,418.43699999999995,C22H26O8,21453-69-0,2005-09-05 15:34:29 UTC,2015-05-10 23:28:56 UTC,3.2074000000000016,0.7384623932392289,418.16276779199995,2,4,0,0
599,COC1=C(O)C=C2[C@@H]([C@@H](CO)[C@H](CO)CC2=C1)C1=CC(OC)=C(O)C=C1,Lignans,Lignans,Isolariciresinol,360.401,C20H24O6,548-29-8,2005-09-05 15:36:28 UTC,2015-05-10 23:28:56 UTC,2.0199999999999996,0.6510725328829602,360.15728848799995,2,2,0,0
600,COC1=C(OC)C=C(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(O)C=C2)C=C1,Lignans,Lignans,Arctigenin,372.412,C21H24O6,7770-78-7,2005-09-05 15:39:13 UTC,2015-05-10 23:28:56 UTC,2.9924000000000017,0.7534384443107306,372.15728848799995,1,3,1,0
601,COC1=C(O)C=CC(C[C@]2(O)[C@@H](CC3=CC(OC)=C(OC)C=C3)COC2=O)=C1,Lignans,Lignans,Trachelogenin,388.411,C21H24O7,,2005-09-05 15:41:55 UTC,2015-05-10 23:28:56 UTC,2.1072999999999995,0.7017000293479401,388.1522031079999,1,3,1,0
602,[H][C@]12COC(C3=CC(OC)=C(O)C(OC)=C3)[C@@]1([H])CO[C@@H]2C1=CC(OC)=C(O)C=C1,Lignans,Lignans,Medioresinol,388.411,C21H24O7,,2006-09-28 00:00:00 UTC,2015-05-10 23:28:56 UTC,3.198800000000002,0.8133463740103908,388.152203108,2,3,0,0
603,[H][C@]12CO[C@H](C3=CC(OC)=C(O)C=C3)[C@]1(CO[C@@H]2C1=CC(OC)=C(O)C=C1)OC(C)=O,Lignans,Lignans,1-Acetoxypinoresinol,416.421,C22H24O8,,2007-11-02 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.8759000000000015,0.7174770994390228,416.1471177279999,2,2,0,0
605,[H][C@]12CO[C@H](C3=CC4=C(OCO4)C=C3)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1,Lignans,Lignans,Sesamin,354.353,C20H18O6,607-80-7,2007-12-05 00:00:00 UTC,2015-05-10 23:28:56 UTC,3.2192000000000016,0.8254203175590742,354.11033829599995,0,0,0,0
606,[H][C@]12CO[C@H](C3=CC4=C(OCO4)C=C3)[C@@]1([H])CO[C@@H]2OC1=CC2=C(OCO2)C=C1,Lignans,Lignans,Sesamolin,370.353,C20H18O7,526-07-8,2007-12-05 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.883000000000001,0.8230895278805683,370.105252916,0,0,0,0
607,[H][C@]12CO[C@H](C3=CC4=C(OCO4)C=C3)[C@@]1([H])CO[C@@H]2OC1=CC(OC)=C(O)C=C1,Lignans,Lignans,Sesamolinol,372.369,C20H20O7,100016-94-2,2007-12-05 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.868500000000001,0.8843676466042951,372.12090298,1,1,0,0
608,[H][C@]12CO[C@]([H])(C3=CC4=C(OCO4)C=C3O)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1,Lignans,Lignans,Sesaminol,370.353,C20H18O7,74061-79-3,2007-12-05 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.924800000000001,0.8710302017307681,370.105252916,1,0,0,0
612,OC1=CC2=C(OCO2)C=C1,Lignans,Lignans,Sesamol,138.121,C7H6O3,533-31-3,2007-12-05 00:00:00 UTC,2015-05-10 23:28:56 UTC,1.1208999999999998,0.5834330941778786,138.031694052,1,0,0,0
614,[H][C@](O)(C1C(=O)OC[C@]1([H])CC1=CC=C(O)C(OC)=C1)C1=CC=C(O)C(OC)=C1,Lignans,Lignans,7-Hydroxymatairesinol,374.384,C20H22O7,,2005-09-05 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.1803,0.6656539683731015,374.136553044,2,2,1,0
615,[H][C@]1(CC2=CC(OC)=C(O)C=C2)C(=O)O[C@]([H])(C2=CC=C(O)C(OC)=C2)[C@@]1([H])CO,Lignans,Lignans,Isohydroxymatairesinol,374.384,C20H22O7,,2005-09-05 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.1803000000000003,0.6656539683731015,374.1365530439999,2,2,1,0
616,COC1=CC(CC(CO)C(CO)CC2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O,Lignans,Lignans,Secoisolariciresinol-sesquilignan,558.617,C30H38O10,,2007-12-11 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.5991000000000013,0.16376034086148203,558.2464974159999,2,3,0,0
617,[H][C@@]1(CO)CC2=C(C=C(O)C(OC)=C2)[C@]([H])(C2=CC=C(O)C(OC)=C2)[C@@]1([H])CO,Lignans,Lignans,Cyclolariciresinol,360.401,C20H24O6,,2007-12-11 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.02,0.6510725328829602,360.15728848799995,2,2,0,0
618,[H][C@]1(CC2=CC=C(O)C(OC)=C2)COC(=O)C1C(=O)C1=CC=C(O)C(OC)=C1,Lignans,Lignans,7-Oxomatairesinol,372.369,C20H20O7,,2007-12-11 00:00:00 UTC,2015-05-10 23:28:56 UTC,2.3296,0.4557036223427578,372.12090298,2,2,1,0
619,COC1=CC(CC2C(O)OCC2C(O)C2=CC=C(O)C(OC)=C2)=CC=C1O,Lignans,Lignans,Todolactol A,376.4,C20H24O7,,2007-12-11 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.9720999999999997,0.6103061616135357,376.152203108,2,2,0,0
620,[H][C@@]12COC(=O)[C@]1([H])CC1=CC(OC)=C(O)C=C1[C@H]2C1=CC(OC)=C(O)C=C1,Lignans,Lignans,Conidendrin,356.369,C20H20O6,518-55-8,2007-12-11 00:00:00 UTC,2015-05-10 23:28:57 UTC,2.592200000000001,0.8225386620831586,356.12598835999995,2,2,1,0
